keV,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
10.90,0.002024,0.021770,0.101782,0.317701,0.756162,1.570493,2.688737,4.237621,5.940230,8.762895,11.523434,15.710778,19.704600,25.612146,30.659308,38.256681,43.868243,48.560808,61.004526,72.292362,77.250322,86.145115,94.991750,108.479449,118.624508,134.004135,144.832529,164.633434,170.622899,184.707931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.675560,47.632370,52.285227,56.562167,0.000000,0.000000,0.000000,0.000000,81.002225,85.541087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,145.133298
10.92,0.002011,0.021635,0.101156,0.315774,0.751632,1.561198,2.673003,4.213097,5.906202,8.713180,11.458658,15.623242,19.595846,25.471979,30.492872,38.050852,43.634218,48.303795,60.684121,71.915788,76.851363,85.703310,94.508993,107.932113,118.030467,133.337651,144.117025,163.825005,169.794290,183.824535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.451197,47.388192,52.017603,56.273214,0.000000,0.000000,0.000000,0.000000,80.592638,85.109554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,144.419322
10.94,0.001998,0.021500,0.100536,0.313862,0.747137,1.551975,2.657390,4.188758,5.872431,8.663838,11.394363,15.536353,19.487890,25.332834,30.327640,37.846505,43.401867,48.048609,60.365980,71.541859,76.455189,85.264573,94.029565,107.388533,117.440481,132.675693,143.406356,163.022013,168.971211,182.946969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.228394,47.145709,51.751836,55.986261,0.000000,0.000000,0.000000,0.000000,80.185865,84.680982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,143.710156
10.96,0.001986,0.021367,0.099920,0.311965,0.742677,1.542823,2.641896,4.164605,5.838914,8.614864,11.330546,15.450104,19.380724,25.194701,30.163604,37.643625,43.171174,47.795233,60.050084,71.170552,76.061776,84.828877,93.553439,106.848676,116.854513,132.018221,142.700480,162.224414,168.153614,182.075184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.007138,46.904906,51.487907,55.701292,0.000000,0.000000,0.000000,0.000000,79.781882,84.255344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,143.005757
10.98,0.001973,0.021234,0.099309,0.310083,0.738251,1.533742,2.626520,4.140634,5.805648,8.566255,11.267202,15.364490,19.274341,25.057571,30.000751,37.442199,42.942125,47.543652,59.736412,70.801844,75.671098,84.396196,93.080586,106.312509,116.272529,131.365197,141.999356,161.432161,167.341453,181.209131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.787414,46.665769,51.225803,55.418290,0.000000,0.000000,0.000000,0.000000,79.380666,83.832616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,142.306086
11.00,0.001961,0.021103,0.098703,0.308216,0.733861,1.524730,2.611262,4.116845,5.772633,8.518009,11.204326,15.279506,19.168734,24.921435,29.839072,37.242215,42.714704,47.293849,59.424945,70.435712,75.283133,83.966503,92.610976,105.780001,115.694495,130.716583,141.302943,160.645207,166.534682,180.348763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.569210,46.428283,50.965506,55.137236,0.000000,0.000000,0.000000,0.000000,78.982192,83.412773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,141.611103
11.02,0.001949,0.020973,0.098102,0.306363,0.729504,1.515788,2.596119,4.093235,5.739864,8.470121,11.141914,15.195144,19.063896,24.786284,29.678555,37.043659,42.488897,47.045809,59.115664,70.072133,74.897856,83.539773,92.144582,105.251121,115.120377,130.072341,140.611201,159.863509,165.733255,179.494031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.352512,46.192434,50.707001,54.858114,0.000000,0.000000,0.000000,0.000000,78.586437,82.995789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,140.920766
11.04,0.001937,0.020844,0.097506,0.304525,0.725180,1.506914,2.581092,4.069803,5.707341,8.422588,11.079962,15.111400,18.959820,24.652109,29.519190,36.846519,42.264691,46.799516,58.808548,69.711085,74.515244,83.115979,91.681376,104.725837,114.550141,129.432433,139.924090,159.087022,164.937128,178.644889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.137307,45.958207,50.450272,54.580907,0.000000,0.000000,0.000000,0.000000,78.193377,82.581640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,140.235038
11.06,0.001925,0.020716,0.096914,0.302701,0.720891,1.498108,2.566179,4.046547,5.675060,8.375407,11.018465,15.028267,18.856499,24.518901,29.360967,36.650782,42.042070,46.554955,58.503580,69.352546,74.135274,82.695096,91.221331,104.204118,113.983754,128.796823,139.241572,158.315702,164.146255,177.801290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.923582,45.725588,50.195304,54.305599,0.000000,0.000000,0.000000,0.000000,77.802989,82.170301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,139.553878
11.08,0.001913,0.020589,0.096327,0.300891,0.716634,1.489369,2.551378,4.023465,5.643020,8.328575,10.957421,14.945741,18.753926,24.386651,29.203876,36.456436,41.821021,46.312110,58.200739,68.996494,73.757923,82.277099,90.764419,103.685933,113.421183,128.165475,138.563607,157.549505,163.360594,176.963188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.711324,45.494564,49.942082,54.032174,0.000000,0.000000,0.000000,0.000000,77.415250,81.761750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,138.877249
11.10,0.001901,0.020462,0.095745,0.299095,0.712410,1.480697,2.536690,4.000557,5.611217,8.282089,10.896823,14.863816,18.652094,24.255351,29.047907,36.263468,41.601529,46.070966,57.900009,68.642907,73.383167,81.861963,90.310614,103.171253,112.862396,127.538351,137.890157,156.788387,162.580100,176.130537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.500521,45.265121,49.690590,53.760614,0.000000,0.000000,0.000000,0.000000,77.030137,81.355960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,138.205112
11.12,0.001889,0.020337,0.095167,0.297314,0.708218,1.472091,2.522112,3.977820,5.579651,8.235946,10.836669,14.782486,18.550997,24.124993,28.893049,36.071866,41.383581,45.831509,57.601369,68.291763,73.010986,81.449664,89.859888,102.660048,112.307361,126.915417,137.221184,156.032307,161.804729,175.303293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.291160,45.037245,49.440814,53.490905,0.000000,0.000000,0.000000,0.000000,76.647628,80.952910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,137.537429
11.14,0.001877,0.020213,0.094593,0.295546,0.704059,1.463550,2.507644,3.955252,5.548319,8.190141,10.776954,14.701746,18.450629,23.995568,28.739292,35.881618,41.167164,45.593723,57.304802,67.943042,72.641355,81.040176,89.412216,102.152287,111.756045,126.296637,136.556649,155.281222,161.034440,174.481410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.083228,44.810922,49.192740,53.223029,0.000000,0.000000,0.000000,0.000000,76.267701,80.552575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,136.874162
11.16,0.001866,0.020090,0.094024,0.293792,0.699931,1.455074,2.493284,3.932853,5.517218,8.144673,10.717675,14.621591,18.350982,23.867067,28.586628,35.692712,40.952264,45.357594,57.010290,67.596722,72.274254,80.633476,88.967571,101.647941,111.208417,125.681975,135.896516,154.535090,160.269190,173.664844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.876714,44.586140,48.946351,52.956972,0.000000,0.000000,0.000000,0.000000,75.890334,80.154933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,136.215276
11.18,0.001854,0.019968,0.093460,0.292051,0.695835,1.446662,2.479033,3.910621,5.486347,8.099538,10.658826,14.542015,18.252050,23.739483,28.435045,35.505136,40.738867,45.123108,56.717815,67.252783,71.909661,80.229539,88.525927,101.146982,110.664445,125.071397,135.240747,153.793869,159.508937,172.853551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.671604,44.362884,48.701635,52.692718,0.000000,0.000000,0.000000,0.000000,75.515505,79.759961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.560732
11.20,0.001843,0.019847,0.092900,0.290323,0.691770,1.438314,2.464888,3.888553,5.455703,8.054733,10.600406,14.463013,18.153827,23.612807,28.284535,35.318878,40.526961,44.890250,56.427359,66.911204,71.547553,79.828343,88.087260,100.649381,110.124100,124.464869,134.589307,153.057519,158.753639,172.047489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.467888,44.141143,48.458576,52.430251,0.000000,0.000000,0.000000,0.000000,75.143191,79.367636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.910495
11.22,0.001832,0.019726,0.092344,0.288609,0.687736,1.430028,2.450849,3.866649,5.425285,8.010255,10.542408,14.384580,18.056306,23.487031,28.135088,35.133927,40.316532,44.659005,56.138905,66.571965,71.187910,79.429863,87.651542,100.155109,109.587350,123.862356,133.942158,152.325998,158.003256,171.246613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.265553,43.920902,48.217161,52.169557,0.000000,0.000000,0.000000,0.000000,74.773373,78.977935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.264529
11.24,0.001821,0.019607,0.091793,0.286908,0.683733,1.421805,2.436914,3.844907,5.395090,7.966102,10.484831,14.306711,17.959482,23.362147,27.986695,34.950272,40.107568,44.429361,55.852435,66.235045,70.830710,79.034077,87.218751,99.664138,109.054165,123.263826,133.299265,151.599268,157.257746,170.450882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.064587,43.702150,47.977375,51.910619,0.000000,0.000000,0.000000,0.000000,74.406029,78.590836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.622798
11.26,0.001809,0.019489,0.091245,0.285221,0.679760,1.413644,2.423084,3.823326,5.365116,7.922269,10.427669,14.229401,17.863347,23.238148,27.839346,34.767900,39.900055,44.201302,55.567933,65.900425,70.475933,78.640961,86.788860,99.176440,108.524516,122.669243,132.660593,150.877287,156.517070,169.660253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.864978,43.484873,47.739204,51.653424,0.000000,0.000000,0.000000,0.000000,74.041137,78.206318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.985267
11.28,0.001798,0.019371,0.090702,0.283545,0.675817,1.405544,2.409356,3.801904,5.335361,7.878755,10.370920,14.152645,17.767896,23.115025,27.693033,34.586802,39.693981,43.974816,55.285380,65.568084,70.123558,78.250494,86.361845,98.691988,107.998371,122.078577,132.026106,150.160017,155.781188,168.874685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.666716,43.269059,47.502636,51.397956,0.000000,0.000000,0.000000,0.000000,73.678678,77.824359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.351900
11.30,0.001788,0.019255,0.090164,0.281883,0.671904,1.397504,2.395730,3.780639,5.305824,7.835556,10.314580,14.076438,17.673123,22.992771,27.547745,34.406964,39.489334,43.749888,55.004761,65.238004,69.773565,77.862651,85.937682,98.210754,107.475703,121.491793,131.395769,149.447418,155.050060,168.094136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.469788,43.054696,47.267656,51.144200,0.000000,0.000000,0.000000,0.000000,73.318631,77.444937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.722665
11.32,0.001777,0.019139,0.089629,0.280234,0.668020,1.389525,2.382205,3.759531,5.276502,7.792670,10.258644,14.000774,17.579022,22.871378,27.403475,34.228378,39.286101,43.526505,54.726059,64.910165,69.425932,77.477412,85.516347,97.732712,106.956482,120.908860,130.769549,148.739452,154.323647,167.318565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.274184,42.841771,47.034250,50.892143,0.000000,0.000000,0.000000,0.000000,72.960975,77.068031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.097526
11.34,0.001766,0.019024,0.089099,0.278597,0.664166,1.381605,2.368780,3.738578,5.247394,7.750094,10.203109,13.925650,17.485587,22.750838,27.260213,34.051031,39.084270,43.304655,54.449257,64.584547,69.080641,77.094753,85.097815,97.257834,106.440680,120.329746,130.147411,148.036081,153.601911,166.547933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.079892,42.630272,46.802406,50.641770,0.000000,0.000000,0.000000,0.000000,72.605690,76.693619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.476449
11.36,0.001755,0.018910,0.088572,0.276972,0.660340,1.373744,2.355454,3.717777,5.218497,7.707825,10.147972,13.851060,17.392811,22.631144,27.117950,33.874913,38.883829,43.084323,54.174340,64.261133,68.737670,76.714654,84.682065,96.786094,105.928267,119.754419,129.529321,147.337266,152.884812,165.782198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.886901,42.420187,46.572111,50.393066,0.000000,0.000000,0.000000,0.000000,72.252757,76.321682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.859401
11.38,0.001745,0.018797,0.088050,0.275360,0.656544,1.365942,2.342226,3.697129,5.189809,7.665860,10.093230,13.777000,17.300690,22.512289,26.976678,33.700014,38.684766,42.865497,53.901290,63.939903,68.397002,76.337092,84.269071,96.317466,105.419215,119.182847,128.915246,146.642971,152.172315,165.021322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.695200,42.211505,46.343350,50.146018,0.000000,0.000000,0.000000,0.000000,71.902156,75.952197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.246349
11.40,0.001734,0.018685,0.087531,0.273760,0.652775,1.358197,2.329096,3.676632,5.161329,7.624197,10.038878,13.703465,17.209217,22.394265,26.836388,33.526322,38.487068,42.648163,53.630092,63.620838,68.058615,75.962047,83.858811,95.851924,104.913498,118.614999,128.305152,145.953158,151.464380,164.265264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.504778,42.004212,46.116112,49.900612,0.000000,0.000000,0.000000,0.000000,71.553867,75.585146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.637260
11.42,0.001724,0.018574,0.087017,0.272172,0.649035,1.350510,2.316062,3.656284,5.133055,7.582833,9.984913,13.630451,17.118387,22.277066,26.697072,33.353827,38.290725,42.432310,53.360731,63.303921,67.722492,75.589497,83.451263,95.389443,104.411086,118.050846,127.699008,145.267791,150.760971,163.513987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.315624,41.798298,45.890384,49.656833,0.000000,0.000000,0.000000,0.000000,71.207872,75.220507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.032102
11.44,0.001713,0.018463,0.086506,0.270595,0.645323,1.342879,2.303124,3.636083,5.104985,7.541764,9.931332,13.557952,17.028194,22.160683,26.558721,33.182520,38.095725,42.217923,53.093191,62.989132,67.388612,75.219421,83.046403,94.929996,103.911954,117.490356,127.096781,144.586833,150.062051,162.767452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.127728,41.593752,45.666153,49.414669,0.000000,0.000000,0.000000,0.000000,70.864150,74.858260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,127.430842
11.46,0.001703,0.018354,0.086000,0.269031,0.641639,1.335305,2.290280,3.616030,5.077117,7.500990,9.878131,13.485964,16.938632,22.045109,26.421326,33.012389,37.902055,42.004992,52.827455,62.676455,67.056957,74.851799,82.644210,94.473559,103.416073,116.933499,126.498438,143.910248,149.367583,162.025619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.941079,41.390561,45.443406,49.174106,0.000000,0.000000,0.000000,0.000000,70.522684,74.498387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,126.833448
11.48,0.001693,0.018245,0.085497,0.267479,0.637982,1.327787,2.277530,3.596121,5.049450,7.460506,9.825308,13.414483,16.849697,21.930339,26.284880,32.843425,37.709705,41.793503,52.563510,62.365871,66.727508,74.486609,82.244660,94.020107,102.923417,116.380245,125.903948,143.238000,148.677532,161.288453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.755668,41.188714,45.222131,48.935131,0.000000,0.000000,0.000000,0.000000,70.183454,74.140866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,126.239889
11.50,0.001683,0.018137,0.084998,0.265938,0.634352,1.320324,2.264873,3.576357,5.021981,7.420311,9.772858,13.343505,16.761382,21.816364,26.149375,32.675618,37.518664,41.583444,52.301339,62.057363,66.400247,74.123833,81.847733,93.569614,102.433959,115.830565,125.313279,142.570055,147.991861,160.555915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.571482,40.988200,45.002316,48.697730,0.000000,0.000000,0.000000,0.000000,69.846443,73.785679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,125.650134
11.52,0.001673,0.018030,0.084502,0.264409,0.630749,1.312916,2.252309,3.556735,4.994708,7.380401,9.720778,13.273024,16.673682,21.703178,26.014801,32.508957,37.328920,41.374803,52.040928,61.750913,66.075156,73.763449,81.453406,93.122058,101.947673,115.284430,124.726401,141.906377,147.310536,159.827968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.388513,40.789009,44.783949,48.461890,0.000000,0.000000,0.000000,0.000000,69.511630,73.432806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,125.064152
11.54,0.001663,0.017924,0.084011,0.262891,0.627173,1.305562,2.239835,3.537255,4.967631,7.340775,9.669066,13.203037,16.586591,21.590774,25.881152,32.343433,37.140462,41.167568,51.782262,61.446504,65.752216,73.405438,81.061658,92.677413,101.464534,114.741810,124.143282,141.246931,146.633521,159.104575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.206750,40.591128,44.567017,48.227598,0.000000,0.000000,0.000000,0.000000,69.179000,73.082229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124.481912
11.56,0.001653,0.017819,0.083523,0.261384,0.623623,1.298262,2.227453,3.517915,4.940747,7.301430,9.617717,13.133539,16.500106,21.479146,25.748419,32.179037,36.953279,40.961728,51.525326,61.144118,65.431410,73.049779,80.672467,92.235655,100.984514,114.202677,123.563891,140.591684,145.960782,158.385701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.026183,40.394548,44.351509,47.994842,0.000000,0.000000,0.000000,0.000000,68.848533,72.733928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,123.903384
11.58,0.001643,0.017714,0.083039,0.259889,0.620099,1.291016,2.215159,3.498713,4.914054,7.262363,9.566729,13.064526,16.414220,21.368286,25.616594,32.015758,36.767361,40.757270,51.270106,60.843740,65.112719,72.696455,80.285813,91.796762,100.507590,113.667003,122.988200,139.940602,145.292285,157.671309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.846802,40.199257,44.137413,47.763608,0.000000,0.000000,0.000000,0.000000,68.520212,72.387885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,123.328537
11.60,0.001633,0.017610,0.082558,0.258405,0.616601,1.283822,2.202955,3.479650,4.887552,7.223572,9.516099,12.995994,16.328927,21.258187,25.485670,31.853587,36.582697,40.554182,51.016587,60.545352,64.796127,72.345444,79.901674,91.360708,100.033735,113.134760,122.416177,139.293650,144.627994,156.961364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.668598,40.005245,43.924717,47.533885,0.000000,0.000000,0.000000,0.000000,68.194019,72.044081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,122.757343
11.62,0.001624,0.017507,0.082082,0.256931,0.613129,1.276681,2.190839,3.460723,4.861238,7.185054,9.465823,12.927939,16.244224,21.148845,25.355639,31.692515,36.399276,40.352454,50.764756,60.248937,64.481615,71.996729,79.520031,90.927472,99.562925,112.605919,121.847793,138.650797,143.967878,156.255830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.491560,39.812500,43.713410,47.305660,0.000000,0.000000,0.000000,0.000000,67.869936,71.702497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,122.189771
11.64,0.001614,0.017405,0.081608,0.255469,0.609682,1.269591,2.178810,3.441931,4.835110,7.146808,9.415899,12.860356,16.160105,21.040251,25.226494,31.532533,36.217087,40.152073,50.514597,59.954480,64.169166,71.650290,79.140862,90.497030,99.095134,112.080453,121.283019,138.012007,143.311902,155.554673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.315679,39.621014,43.503481,47.078920,0.000000,0.000000,0.000000,0.000000,67.547948,71.363117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.625793
11.66,0.001605,0.017303,0.081138,0.254018,0.606261,1.262553,2.166868,3.423273,4.809167,7.108830,9.366323,12.793241,16.076564,20.932400,25.098226,31.373630,36.036121,39.953029,50.266097,59.661963,63.858765,71.306108,78.764147,90.069360,98.630339,111.558335,120.721825,137.377250,142.660033,154.857858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.140945,39.430775,43.294917,46.853653,0.000000,0.000000,0.000000,0.000000,67.228035,71.025922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.065379
11.68,0.001595,0.017202,0.080672,0.252577,0.602865,1.255566,2.155011,3.404748,4.783408,7.071119,9.317093,12.726591,15.993598,20.825286,24.970828,31.215798,35.856367,39.755310,50.019243,59.371371,63.550392,70.964166,78.389866,89.644438,98.168515,111.039538,120.164183,136.746493,142.012238,154.165350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.967350,39.241773,43.087708,46.629847,0.000000,0.000000,0.000000,0.000000,66.910183,70.690893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.508501
11.70,0.001586,0.017102,0.080209,0.251147,0.599493,1.248629,2.143239,3.386355,4.757830,7.033671,9.268204,12.660401,15.911201,20.718901,24.844294,31.059029,35.677815,39.558906,49.774020,59.082689,63.244033,70.624444,78.018000,89.222243,97.709637,110.524035,119.610065,136.119704,141.368486,153.477116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.794883,39.053998,42.881842,46.407491,0.000000,0.000000,0.000000,0.000000,66.594373,70.358014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.955131
11.72,0.001576,0.017003,0.079750,0.249727,0.596146,1.241743,2.131552,3.368092,4.732432,6.996486,9.219655,12.594668,15.829367,20.613240,24.718615,30.903312,35.500455,39.363804,49.530415,58.795899,62.939670,70.286924,77.648528,88.802752,97.253684,110.011799,119.059442,135.496850,140.728745,152.793122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.623536,38.867440,42.677310,46.186572,0.000000,0.000000,0.000000,0.000000,66.280589,70.027268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.405241
11.74,0.001567,0.016905,0.079294,0.248318,0.592823,1.234906,2.119948,3.349958,4.707213,6.959560,9.171443,12.529387,15.748093,20.508297,24.593785,30.748640,35.324276,39.169996,49.288415,58.510987,62.637287,69.951589,77.281432,88.385944,96.800629,109.502805,118.512285,134.877902,140.092981,152.113334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.453299,38.682089,42.474099,45.967078,0.000000,0.000000,0.000000,0.000000,65.968815,69.698635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.858802
11.76,0.001558,0.016807,0.078841,0.246919,0.589525,1.228118,2.108427,3.331953,4.682171,6.922891,9.123564,12.464555,15.667374,20.404065,24.469795,30.595003,35.149270,38.977468,49.048006,58.227937,62.336868,69.618420,76.916691,87.971796,96.350451,108.997026,117.968569,134.262827,139.461165,151.437721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.284164,38.497935,42.272199,45.748999,0.000000,0.000000,0.000000,0.000000,65.659034,69.372101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.315788
11.78,0.001549,0.016710,0.078392,0.245530,0.586250,1.221379,2.096988,3.314075,4.657304,6.886477,9.076016,12.400168,15.587204,20.300538,24.346640,30.442393,34.975425,38.786212,48.809175,57.946734,62.038396,69.287400,76.554288,87.560288,95.903126,108.494437,117.428264,133.651594,138.833265,150.766248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.116120,38.314968,42.071599,45.532322,0.000000,0.000000,0.000000,0.000000,65.351231,69.047647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117.776172
11.80,0.001540,0.016614,0.077946,0.244152,0.582999,1.214689,2.085630,3.296323,4.632611,6.850316,9.028795,12.336221,15.507580,20.197712,24.224313,30.290801,34.802733,38.596217,48.571909,57.667362,61.741857,68.958512,76.194202,87.151398,95.458632,107.995011,116.891344,133.044175,138.209249,150.098885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.949160,38.133179,41.872290,45.317037,0.000000,0.000000,0.000000,0.000000,65.045389,68.725258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117.239925
11.82,0.001531,0.016518,0.077503,0.242783,0.579772,1.208046,2.074353,3.278696,4.608091,6.814406,8.981900,12.272712,15.428496,20.095579,24.102805,30.140219,34.631185,38.407471,48.336195,57.389807,61.447233,68.631737,75.836416,86.745105,95.016945,107.498725,116.357782,132.440537,137.589088,149.435598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.783274,37.952559,41.674259,45.103131,0.000000,0.000000,0.000000,0.000000,64.741493,68.404915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,116.707022
11.84,0.001522,0.016423,0.077064,0.241425,0.576568,1.201451,2.063156,3.261192,4.583741,6.778744,8.935326,12.209636,15.349948,19.994133,23.982111,29.990638,34.460769,38.219965,48.102021,57.114053,61.154509,68.307060,75.480910,86.341389,94.578044,107.005553,115.827552,131.840652,136.972751,148.776356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.618455,37.773097,41.477498,44.890594,0.000000,0.000000,0.000000,0.000000,64.439526,68.086604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,116.177436
